Transmission category,Transmission name,Transmission description,"Option 1 - e.g. Accept envoy, take this action, do this, etc etc",Option 2 - Take this alternative action,"Option 3 - take this alternative action (option 3 is usually a crazy explosive different action you can take, that is very unexpected)","Option 1 Consequences - e.g. faction relation boost +1 or -1 (never more than this), lose 100 astra/other resources, gain a ship, or a building level, etc etc",Option 2 consequences,Option 3 consequences
요청,행정 요청 023,'행정 요청 023' 건에 관한 문서가 오늘의 요청 대기열에 올라왔습니다. 봉인과 첨부 기록은 온전하지만 최종 승인란은 아직 비어 있습니다.,문서를 정식으로 접수하고 조건을 기록한다,추가 서류와 보증을 요구하며 결정을 늦춘다,문구를 바꿔 요청을 자신에게 유리한 계약으로 뒤집는다,테란 연합 관계 +1; 중수소 40 획득; 아스트라 140 손실,gain 1 ship: Nocturne Sentry; 아스트라 980 손실; 중수소 560 손실; 벌크론 180 손실; 테란 연합 관계 +1,테란 연합 관계 +1; 아우렐라이트 100 획득; 벌크론 220 손실; 중수소 60 획득
요청,행정 요청 024,'행정 요청 024' 건에 관한 문서가 오늘의 요청 대기열에 올라왔습니다. 봉인과 첨부 기록은 온전하지만 최종 승인란은 아직 비어 있습니다.,문서를 정식으로 접수하고 조건을 기록한다,추가 서류와 보증을 요구하며 결정을 늦춘다,문구를 바꿔 요청을 자신에게 유리한 계약으로 뒤집는다,보이드본 조약 관계 +1; 중수소 20 획득; 중수소 300 손실,보이드본 조약 관계 +1; 아우렐라이트 160 손실; 아스트라 80 손실,보이드본 조약 관계 -1; 아스트라 340 획득; 벌크론 180 손실
요청,행정 요청 025,'행정 요청 025' 건에 관한 문서가 오늘의 요청 대기열에 올라왔습니다. 봉인과 첨부 기록은 온전하지만 최종 승인란은 아직 비어 있습니다.,문서를 정식으로 접수하고 조건을 기록한다,추가 서류와 보증을 요구하며 결정을 늦춘다,문구를 바꿔 요청을 자신에게 유리한 계약으로 뒤집는다,테란 연합 관계 +1; 중수소 420 획득; 중수소 560 손실,테란 연합 관계 -1; 아스트라 90 획득; 아스트라 30 획득,테란 연합 관계 -1; 벌크론 260 획득; 아우렐라이트 340 손실
요청,행정 요청 026,'행정 요청 026' 건에 관한 문서가 오늘의 요청 대기열에 올라왔습니다. 봉인과 첨부 기록은 온전하지만 최종 승인란은 아직 비어 있습니다.,문서를 정식으로 접수하고 조건을 기록한다,추가 서류와 보증을 요구하며 결정을 늦춘다,문구를 바꿔 요청을 자신에게 유리한 계약으로 뒤집는다,성간 연방 관계 +1; 벌크론 240 획득; 벌크론 30 손실,성간 연방 관계 -1; 벌크론 420 획득,성간 연방 관계 -1; 아스트라 380 획득; 아우렐라이트 120 손실
요청,행정 요청 027,'행정 요청 027' 건에 관한 문서가 오늘의 요청 대기열에 올라왔습니다. 봉인과 첨부 기록은 온전하지만 최종 승인란은 아직 비어 있습니다.,문서를 정식으로 접수하고 조건을 기록한다,추가 서류와 보증을 요구하며 결정을 늦춘다,문구를 바꿔 요청을 자신에게 유리한 계약으로 뒤집는다,헬리오스 컨소시엄 관계 +1; 벌크론 420 획득; 아스트라 80 손실,lose 1 ship: Zenith; 아스트라 1480 획득; 아우렐라이트 620 획득; 벌크론 460 획득; 헬리오스 컨소시엄 관계 +1; 중수소 140 손실,헬리오스 컨소시엄 관계 -1; 벌크론 700 획득; 아스트라 560 손실
요청,행정 요청 028,'행정 요청 028' 건에 관한 문서가 오늘의 요청 대기열에 올라왔습니다. 봉인과 첨부 기록은 온전하지만 최종 승인란은 아직 비어 있습니다.,문서를 정식으로 접수하고 조건을 기록한다,추가 서류와 보증을 요구하며 결정을 늦춘다,문구를 바꿔 요청을 자신에게 유리한 계약으로 뒤집는다,헬리오스 컨소시엄 관계 +1; 중수소 620 획득; 아스트라 180 손실,헬리오스 컨소시엄 관계 +1; 아우렐라이트 240 손실; 벌크론 80 손실,헬리오스 컨소시엄 관계 -1; 아우렐라이트 1600 획득; 아우렐라이트 100 손실; 아스트라 80 손실
제국 공지,제국 공지 001,'제국 공지 001' 건이 공식 회선을 통해 도착했습니다. 공지의 형식은 정돈되어 있으나 시기와 표현이 여러 부서의 주의를 끌고 있습니다.,공식 채널로 확인하고 공지를 절차대로 게시한다,문구를 좁게 해석하고 지역 단위로만 대응한다,공개적으로 따르는 척하며 사적으로 핵심을 무력화한다,헬리오스 컨소시엄 관계 +1; 아스트라 140 획득; 아우렐라이트 150 손실,중수소 140 손실; 아우렐라이트 60 획득,Eldritch Conduit -1 level; 아스트라 1060 획득; 아우렐라이트 1240 획득; 중수소 340 획득; 아우렐라이트 380 획득; 헬리오스 컨소시엄 관계 -1; 중수소 230 손실
제국 공지,제국 공지 002,'제국 공지 002' 건이 공식 회선을 통해 도착했습니다. 공지의 형식은 정돈되어 있으나 시기와 표현이 여러 부서의 주의를 끌고 있습니다.,공식 채널로 확인하고 공지를 절차대로 게시한다,문구를 좁게 해석하고 지역 단위로만 대응한다,공개적으로 따르는 척하며 사적으로 핵심을 무력화한다,이클립스 도미니언 관계 +1; 벌크론 460 획득; 아스트라 80 손실,이클립스 도미니언 관계 +1; 아스트라 300 손실,이클립스 도미니언 관계 -1; 아우렐라이트 260 획득; 중수소 100 손실
제국 공지,제국 공지 003,'제국 공지 003' 건이 공식 회선을 통해 도착했습니다. 공지의 형식은 정돈되어 있으나 시기와 표현이 여러 부서의 주의를 끌고 있습니다.,공식 채널로 확인하고 공지를 절차대로 게시한다,문구를 좁게 해석하고 지역 단위로만 대응한다,공개적으로 따르는 척하며 사적으로 핵심을 무력화한다,테란 연합 관계 +1; 벌크론 100 획득; 벌크론 20 손실,아스트라 160 획득; 아우렐라이트 120 손실,테란 연합 관계 +1; 벌크론 240 획득; 아스트라 260 손실
제국 공지,제국 공지 004,'제국 공지 004' 건이 공식 회선을 통해 도착했습니다. 공지의 형식은 정돈되어 있으나 시기와 표현이 여러 부서의 주의를 끌고 있습니다.,공식 채널로 확인하고 공지를 절차대로 게시한다,문구를 좁게 해석하고 지역 단위로만 대응한다,공개적으로 따르는 척하며 사적으로 핵심을 무력화한다,헬리오스 컨소시엄 관계 +1; 아스트라 620 획득; 벌크론 90 손실,헬리오스 컨소시엄 관계 -1; 벌크론 30 손실; 중수소 50 손실; 중수소 100 획득,헬리오스 컨소시엄 관계 -1; 중수소 100 획득; 아우렐라이트 560 손실
제국 공지,제국 공지 005,'제국 공지 005' 건이 공식 회선을 통해 도착했습니다. 공지의 형식은 정돈되어 있으나 시기와 표현이 여러 부서의 주의를 끌고 있습니다.,공식 채널로 확인하고 공지를 절차대로 게시한다,문구를 좁게 해석하고 지역 단위로만 대응한다,공개적으로 따르는 척하며 사적으로 핵심을 무력화한다,이클립스 도미니언 관계 +1; 아스트라 80 획득; 벌크론 560 손실,이클립스 도미니언 관계 -1; 아우렐라이트 90 획득,이클립스 도미니언 관계 +1; 중수소 380 획득; 아스트라 120 손실; 중수소 80 획득
제국 공지,제국 공지 006,'제국 공지 006' 건이 공식 회선을 통해 도착했습니다. 공지의 형식은 정돈되어 있으나 시기와 표현이 여러 부서의 주의를 끌고 있습니다.,공식 채널로 확인하고 공지를 절차대로 게시한다,문구를 좁게 해석하고 지역 단위로만 대응한다,공개적으로 따르는 척하며 사적으로 핵심을 무력화한다,헬리오스 컨소시엄 관계 +1; 아우렐라이트 620 획득; 벌크론 300 손실,헬리오스 컨소시엄 관계 -1; 아우렐라이트 160 획득; 아우렐라이트 180 손실,헬리오스 컨소시엄 관계 -1; 아우렐라이트 120 획득; 벌크론 460 손실
제국 공지,제국 공지 007,'제국 공지 007' 건이 공식 회선을 통해 도착했습니다. 공지의 형식은 정돈되어 있으나 시기와 표현이 여러 부서의 주의를 끌고 있습니다.,공식 채널로 확인하고 공지를 절차대로 게시한다,문구를 좁게 해석하고 지역 단위로만 대응한다,공개적으로 따르는 척하며 사적으로 핵심을 무력화한다,테란 연합 관계 +1; 아스트라 200 획득; 벌크론 50 손실,중수소 180 손실; 아우렐라이트 20 손실; 중수소 100 획득,테란 연합 관계 -1; 아우렐라이트 220 획득; 중수소 380 손실
제국 공지,제국 공지 008,'제국 공지 008' 건이 공식 회선을 통해 도착했습니다. 공지의 형식은 정돈되어 있으나 시기와 표현이 여러 부서의 주의를 끌고 있습니다.,공식 채널로 확인하고 공지를 절차대로 게시한다,문구를 좁게 해석하고 지역 단위로만 대응한다,공개적으로 따르는 척하며 사적으로 핵심을 무력화한다,테란 연합 관계 +1; 벌크론 420 획득; 중수소 160 손실,테란 연합 관계 +1; 벌크론 240 손실,테란 연합 관계 -1; 아우렐라이트 420 획득; 중수소 200 손실
제국 공지,제국 공지 009,'제국 공지 009' 건이 공식 회선을 통해 도착했습니다. 공지의 형식은 정돈되어 있으나 시기와 표현이 여러 부서의 주의를 끌고 있습니다.,공식 채널로 확인하고 공지를 절차대로 게시한다,문구를 좁게 해석하고 지역 단위로만 대응한다,공개적으로 따르는 척하며 사적으로 핵심을 무력화한다,성간 연방 관계 +1; 벌크론 260 획득; 아스트라 20 손실,아스트라 140 획득; 아우렐라이트 120 손실,성간 연방 관계 +1; 아스트라 160 획득; 벌크론 340 손실; 아스트라 40 손실
제국 공지,제국 공지 010,'제국 공지 010' 건이 공식 회선을 통해 도착했습니다. 공지의 형식은 정돈되어 있으나 시기와 표현이 여러 부서의 주의를 끌고 있습니다.,공식 채널로 확인하고 공지를 절차대로 게시한다,문구를 좁게 해석하고 지역 단위로만 대응한다,공개적으로 따르는 척하며 사적으로 핵심을 무력화한다,성간 연방 관계 +1; 아스트라 30 획득; 아우렐라이트 420 손실,성간 연방 관계 +1; 아우렐라이트 100 획득; 중수소 100 손실,성간 연방 관계 +1; 아우렐라이트 120 획득; 벌크론 140 손실
제국 공지,제국 공지 011,'제국 공지 011' 건이 공식 회선을 통해 도착했습니다. 공지의 형식은 정돈되어 있으나 시기와 표현이 여러 부서의 주의를 끌고 있습니다.,공식 채널로 확인하고 공지를 절차대로 게시한다,문구를 좁게 해석하고 지역 단위로만 대응한다,공개적으로 따르는 척하며 사적으로 핵심을 무력화한다,이클립스 도미니언 관계 +1; 중수소 90 획득; 벌크론 160 손실,이클립스 도미니언 관계 +1; 아우렐라이트 500 획득; 중수소 70 획득; 벌크론 350 손실,이클립스 도미니언 관계 -1; 중수소 260 획득; 중수소 380 손실; 중수소 40 손실
제국 공지,제국 공지 012,'제국 공지 012' 건이 공식 회선을 통해 도착했습니다. 공지의 형식은 정돈되어 있으나 시기와 표현이 여러 부서의 주의를 끌고 있습니다.,공식 채널로 확인하고 공지를 절차대로 게시한다,문구를 좁게 해석하고 지역 단위로만 대응한다,공개적으로 따르는 척하며 사적으로 핵심을 무력화한다,헬리오스 컨소시엄 관계 +1; 벌크론 240 획득; 벌크론 180 손실,헬리오스 컨소시엄 관계 +1; 아스트라 180 획득; 아우렐라이트 220 획득; 아우렐라이트 250 손실,헬리오스 컨소시엄 관계 -1; 아우렐라이트 220 획득; 아우렐라이트 340 손실
제국 공지,제국 공지 013,'제국 공지 013' 건이 공식 회선을 통해 도착했습니다. 공지의 형식은 정돈되어 있으나 시기와 표현이 여러 부서의 주의를 끌고 있습니다.,공식 채널로 확인하고 공지를 절차대로 게시한다,문구를 좁게 해석하고 지역 단위로만 대응한다,공개적으로 따르는 척하며 사적으로 핵심을 무력화한다,헬리오스 컨소시엄 관계 +1; 벌크론 60 획득; 중수소 90 손실,헬리오스 컨소시엄 관계 -1; 벌크론 80 획득; 벌크론 220 획득,헬리오스 컨소시엄 관계 -1; 아스트라 140 획득; 벌크론 240 손실
제국 공지,제국 공지 014,'제국 공지 014' 건이 공식 회선을 통해 도착했습니다. 공지의 형식은 정돈되어 있으나 시기와 표현이 여러 부서의 주의를 끌고 있습니다.,공식 채널로 확인하고 공지를 절차대로 게시한다,문구를 좁게 해석하고 지역 단위로만 대응한다,공개적으로 따르는 척하며 사적으로 핵심을 무력화한다,유목 부족 관계 +1; 중수소 300 획득; 중수소 20 손실,중수소 380 획득; 벌크론 200 손실,유목 부족 관계 +1; 벌크론 1480 획득; 아우렐라이트 300 손실
제국 공지,제국 공지 015,'제국 공지 015' 건이 공식 회선을 통해 도착했습니다. 공지의 형식은 정돈되어 있으나 시기와 표현이 여러 부서의 주의를 끌고 있습니다.,공식 채널로 확인하고 공지를 절차대로 게시한다,문구를 좁게 해석하고 지역 단위로만 대응한다,공개적으로 따르는 척하며 사적으로 핵심을 무력화한다,아우렐라이트 40 획득; 아스트라 260 손실,벌크론 50 획득; 아우렐라이트 90 손실,테란 연합 관계 -1; 아우렐라이트 240 획득; 중수소 120 손실
